"date","o18","varO18","c13","varC13"
1892-12-31,26.4539542431438,0.141808942229545,26.1543515086952,0.060140547011315
1893-12-31,26.6461506849014,0.291049648442026,26.2047343038897,0.14021076601108
1894-12-31,26.8221544708266,0.536890782971284,26.2287300866249,0.282612833922599
1895-12-31,26.9758078708262,0.895336493990044,26.2246316064724,0.501585583386543
1896-12-31,27.1027481786361,1.37037343370588,26.1923623086966,0.803260386711884
1897-12-31,27.200162042957,1.95220385378866,26.1332272605324,1.18372575080213
1898-12-31,27.2665669236754,2.61749818165845,26.0496852045491,1.62870908730423
1899-12-31,27.3016167991334,3.33138267452881,25.9451387923584,2.11471959072662
1900-12-31,27.3059293699024,4.05073857929966,25.8237402046246,2.61134782990803
1901-12-31,27.2809323648195,4.72833069037665,25.6902094192,3.08434359690187
1902-12-31,27.2287266328575,5.3172800098572,25.5496626669495,3.49907242634794
1903-12-31,27.1519640141085,5.77542916142755,25.4074485709193,3.82396723762372
1904-12-31,27.0537380132169,6.06920720736576,25.2689895751868,4.03363318088714
1905-12-31,26.9374855969154,6.17667365469293,25.1396264031034,4.11132241027309
1906-12-31,26.8068983819525,6.08950361887815,25.0244631869423,4.05056544220497
1907-12-31,26.6658417736538,5.81376352166916,24.928211062763,3.85582245310707
1908-12-31,26.5182805407246,5.36941686622794,24.8550278745439,3.54209862346443
1909-12-31,26.3682095676138,4.78859106478643,24.8083517660457,3.13354993881035
1910-12-31,26.219588386608,4.11272779282723,24.790726213751,2.66118797936497
1911-12-31,26.0762783466393,3.38882959129484,24.8036141546155,2.15987190469508
1912-12-31,25.9419811799521,2.66510257832277,24.8471986642002,1.66485064351832
1913-12-31,25.8201777975253,1.98637593125881,24.9201675604221,1.20818456101159
1914-12-31,25.7140661716642,1.38974847565004,25.0194791669298,0.815428520365231
1915-12-31,25.6264971470203,0.900963663454718,25.1401063759027,0.502990191208823
1916-12-31,25.559907042367,0.532035499693109,25.2747558542371,0.276578497472997
1917-12-31,25.5162458104086,0.280623899861837,25.4135591431862,0.131113719307677
1918-12-31,25.4968996154018,0.131566661991769,25.5437320412323,0.0523642362912256
1919-12-31,25.5026052654942,0.0607874830223523,25.6492015761299,0.0203811078401372
1920-12-31,25.5331082729971,0.0415320825560457,25.7109793426711,0.01452475692588
1921-12-31,25.585432360973,0.0523105325809183,25.7142587057282,0.019294971792533
1922-12-31,25.6527905260425,0.0838185706314789,25.6584638940991,0.0288929995396074
1923-12-31,25.7257295884926,0.141011723549866,25.5545936660655,0.0484773849669864
1924-12-31,25.7945210542969,0.238323679825555,25.4175410214333,0.0907285334632775
1925-12-31,25.8518587343556,0.390551552855584,25.2609948257181,0.168994439351081
1926-12-31,25.8932629310032,0.605238002343469,25.0962429974444,0.291252058052976
1927-12-31,25.9166682188202,0.878724498237148,24.9323884110218,0.456815569610342
1928-12-31,25.9220235955696,1.19547129248139,24.776606781052,0.655646867668338
1929-12-31,25.9109257478104,1.53004517338275,24.6343817936614,0.869852127222146
1930-12-31,25.8862801721996,1.8509529996096,24.5097201827182,1.07671197781605
1931-12-31,25.851985169151,2.12541903862547,24.405349129167,1.2524957370897
1932-12-31,25.8126339321982,2.32424362040797,24.3228982665871,1.37632792179511
1933-12-31,25.7732301885906,2.42600076353023,24.2630685124508,1.43347310128684
1934-12-31,25.7389129542095,2.42000515548449,24.2257897054516,1.41755660899037
1935-12-31,25.7146861276639,2.30768340256441,24.2103690829362,1.33142348738613
1936-12-31,25.7051485949448,2.10220530178225,24.2156324387295,1.18654008284852
1937-12-31,25.7142207039904,1.82645515382609,24.2400598348384,1.00104802029824
1938-12-31,25.7448627501848,1.50963910298145,24.2819176234607,0.796775435771224
1939-12-31,25.7987812047309,1.18301906456225,24.339388598958,0.595680788498726
1940-12-31,25.8761182625308,0.875421195844581,24.4107019497564,0.416333036917877
1941-12-31,25.9751200584954,0.609265775194558,24.4942648628911,0.271096161893468
1942-12-31,26.0917788147379,0.39787696364607,24.5887975166584,0.164657155353495
1943-12-31,26.2194440010323,0.24471566398114,24.6934732069091,0.0943762335432439
1944-12-31,26.3485117466724,0.144952209459461,24.808048648841,0.0526540335732761
1945-12-31,26.4673236722731,0.0894431364106367,24.9328181590989,0.0310333361462085
1946-12-31,26.5647788996178,0.0685315101658261,25.0683210155498,0.0233276230795241
1947-12-31,26.6326853971368,0.0730839370850163,25.2151671607817,0.0256503232453724
1948-12-31,26.6650936297281,0.0942409617898647,25.3736400062107,0.03523366946024
1949-12-31,26.6575376643238,0.123232682677099,25.5419765624222,0.0494599192551277
1950-12-31,26.6090946950185,0.150967372712898,25.7152202573787,0.064686480982914
1951-12-31,26.5236972265398,0.168481250209766,25.8850882592503,0.0758700526711209
1952-12-31,26.4093133284902,0.169394248368405,26.0407181959812,0.0784187382761843
1953-12-31,26.2766277558652,0.152491727138568,26.1696165496511,0.0706972236451975
1954-12-31,26.1377534774552,0.12243610342,26.2585948389677,0.0551525036127032
1955-12-31,26.0049678910684,0.0878762338094816,26.2947003295689,0.0371737302893962
1956-12-31,25.8894548045754,0.0576516933859921,26.2661545975116,0.0222400669226204
1957-12-31,25.8000426818435,0.0369895711000368,26.1637989372917,0.0131107049738262
1958-12-31,25.7427637088082,0.0260469394076495,25.9868057325205,0.00911681235180595
1959-12-31,25.7232317828433,0.0216658657529933,25.7514853964678,0.00790889811804618
1960-12-31,25.7462420347717,0.0203365482050231,25.4944375845519,0.00756442990279993
1961-12-31,25.8114484849581,0.0200005088320268,25.2614728679439,0.00738842223768188
1962-12-31,25.9103286543951,0.0199742923073245,25.0891054236322,0.00736670004903317
1963-12-31,26.0229091657325,0.020090515977131,24.9952845378837,0.007405767706814
1964-12-31,26.1194353969433,0.0205861249659165,24.9829347234894,0.00752955808320621
1965-12-31,26.1700216188615,0.022046000641808,25.0471899607529,0.00806807710955582
1966-12-31,26.1547880450471,0.0247532249000528,25.1812839838211,0.00913759911514944
1967-12-31,26.0697809553992,0.0285710346506107,25.3758682854119,0.0105890070262831
1968-12-31,25.9270323232772,0.0332841719616681,25.6139773959317,0.0123961927026244
1969-12-31,25.7493412506325,0.0384687039992855,25.8693293519418,0.0145414573917151
1970-12-31,25.5639767697651,0.0432083808207722,26.1141497153625,0.01665680122494
1971-12-31,25.3968678247047,0.04629697358763,26.3305000323152,0.0180388028402945
1972-12-31,25.268186782098,0.0470190721508175,26.5121390241254,0.0182008147185684
1973-12-31,25.1902496437084,0.0457481505911801,26.6578510580414,0.0173391612314049
1974-12-31,25.1660255995236,0.043708546659559,26.7648780342796,0.0161655810458683
